date,denomination_code,denomination,denomination_value,actual_value_rm_million,actual_quantity_million_notes,data_split
2014-06-01,note_5,RM5,5,1618.7,323.74,Train
2014-07-01,note_5,RM5,5,1844.9,368.98,Train
2014-08-01,note_5,RM5,5,1750.5,350.1,Train
2014-09-01,note_5,RM5,5,1654.6,330.91999999999996,Train
2014-10-01,note_5,RM5,5,1614.4,322.88,Train
2014-11-01,note_5,RM5,5,1585.6,317.12,Train
2014-12-01,note_5,RM5,5,1575.1,315.02,Train
2015-01-01,note_5,RM5,5,1869.4,373.88,Train
2015-02-01,note_5,RM5,5,1937.4,387.48,Train
2015-03-01,note_5,RM5,5,1834.1,366.82,Train
2015-04-01,note_5,RM5,5,1770.6,354.12,Train
2015-05-01,note_5,RM5,5,1736.4,347.28000000000003,Train
2015-06-01,note_5,RM5,5,1932.0,386.4,Train
2015-07-01,note_5,RM5,5,2002.5,400.5,Train
2015-08-01,note_5,RM5,5,1900.4,380.08000000000004,Train
2015-09-01,note_5,RM5,5,1823.6,364.71999999999997,Train
2015-10-01,note_5,RM5,5,1773.9,354.78000000000003,Train
2015-11-01,note_5,RM5,5,1747.3,349.46,Train
2015-12-01,note_5,RM5,5,1734.8,346.96,Train
2016-01-01,note_5,RM5,5,2102.3,420.46000000000004,Train
2016-02-01,note_5,RM5,5,2054.0,410.8,Train
2016-03-01,note_5,RM5,5,1964.1,392.82,Train
2016-04-01,note_5,RM5,5,1906.9,381.38,Train
2016-05-01,note_5,RM5,5,1965.5,393.1,Train
2016-06-01,note_5,RM5,5,2169.8,433.96000000000004,Train
2016-07-01,note_5,RM5,5,2123.2,424.64,Train
2016-08-01,note_5,RM5,5,2009.9,401.98,Train
2016-09-01,note_5,RM5,5,1945.0,389.0,Train
2016-10-01,note_5,RM5,5,1909.6,381.91999999999996,Train
2016-11-01,note_5,RM5,5,1878.8,375.76,Train
2016-12-01,note_5,RM5,5,1979.7,395.94,Train
2017-01-01,note_5,RM5,5,2167.9,433.58000000000004,Train
2017-02-01,note_5,RM5,5,2116.5,423.3,Train
2017-03-01,note_5,RM5,5,2057.2,411.43999999999994,Train
2017-04-01,note_5,RM5,5,2017.8,403.56,Train
2017-05-01,note_5,RM5,5,2056.9,411.38,Train
2017-06-01,note_5,RM5,5,2306.3,461.26000000000005,Train
2017-07-01,note_5,RM5,5,2227.9,445.58000000000004,Train
2017-08-01,note_5,RM5,5,2128.5,425.7,Train
2017-09-01,note_5,RM5,5,2076.2,415.23999999999995,Train
2017-10-01,note_5,RM5,5,2042.7,408.54,Train
2017-11-01,note_5,RM5,5,2019.1,403.82,Train
2017-12-01,note_5,RM5,5,2014.2,402.84000000000003,Train
2018-01-01,note_5,RM5,5,2359.2,471.84,Train
2018-02-01,note_5,RM5,5,2363.4,472.68,Train
2018-03-01,note_5,RM5,5,2273.5,454.7,Train
2018-04-01,note_5,RM5,5,2216.1,443.21999999999997,Train
2018-05-01,note_5,RM5,5,2470.7,494.14,Train
2018-06-01,note_5,RM5,5,2510.4,502.08000000000004,Train
2018-07-01,note_5,RM5,5,2394.7,478.93999999999994,Train
2018-08-01,note_5,RM5,5,2295.7,459.14,Train
2018-09-01,note_5,RM5,5,2246.9,449.38,Train
2018-10-01,note_5,RM5,5,2202.5,440.5,Train
2018-11-01,note_5,RM5,5,2179.9,435.98,Train
2018-12-01,note_5,RM5,5,2177.8,435.56000000000006,Train
2019-01-01,note_5,RM5,5,2560.4,512.08,Train
2019-02-01,note_5,RM5,5,2495.7,499.14,Train
2019-03-01,note_5,RM5,5,2420.8,484.16,Train
2019-04-01,note_5,RM5,5,2432.3,486.46000000000004,Train
2019-05-01,note_5,RM5,5,2699.0,539.8,Train
2019-06-01,note_5,RM5,5,2658.5,531.7,Train
2019-07-01,note_5,RM5,5,2534.0,506.8,Train
2019-08-01,note_5,RM5,5,2463.8,492.76000000000005,Train
2019-09-01,note_5,RM5,5,2408.2,481.64,Train
2019-10-01,note_5,RM5,5,2346.6,469.32,Train
2019-11-01,note_5,RM5,5,2329.0,465.8,Train
2019-12-01,note_5,RM5,5,2460.2,492.03999999999996,Train
2020-01-01,note_5,RM5,5,2690.7,538.14,Train
2020-02-01,note_5,RM5,5,2604.0,520.8,Train
2020-03-01,note_5,RM5,5,2557.3,511.46000000000004,Train
2020-04-01,note_5,RM5,5,2678.3,535.6600000000001,Train
2020-05-01,note_5,RM5,5,2748.6,549.72,Train
2020-06-01,note_5,RM5,5,2667.2,533.4399999999999,Train
2020-07-01,note_5,RM5,5,2614.8,522.96,Train
2020-08-01,note_5,RM5,5,2575.0,515.0,Train
2020-09-01,note_5,RM5,5,2543.6,508.71999999999997,Train
2020-10-01,note_5,RM5,5,2525.4,505.08000000000004,Train
2020-11-01,note_5,RM5,5,2511.4,502.28000000000003,Train
2020-12-01,note_5,RM5,5,2517.5419375,503.5083875,Train
2021-01-01,note_5,RM5,5,2753.876475,550.775295,Train
2021-02-01,note_5,RM5,5,2732.4145775,546.4829155,Test
2021-03-01,note_5,RM5,5,2691.967875,538.3935749999999,Test
2021-04-01,note_5,RM5,5,2898.37506,579.6750119999999,Test
2021-05-01,note_5,RM5,5,2894.997075,578.999415,Test
2021-06-01,note_5,RM5,5,2848.26866,569.653732,Test
2021-07-01,note_5,RM5,5,2808.536295,561.707259,Test
2021-08-01,note_5,RM5,5,2776.11333,555.222666,Test
2021-09-01,note_5,RM5,5,2748.2739975,549.6547995,Test
2021-10-01,note_5,RM5,5,2734.5997,546.91994,Test
2021-11-01,note_5,RM5,5,2727.0057325,545.4011465,Test
2021-12-01,note_5,RM5,5,2821.61233,564.322466,Test
2022-01-01,note_5,RM5,5,2997.88893,599.5777860000001,Test
2022-02-01,note_5,RM5,5,2967.83837,593.567674,Test
2022-03-01,note_5,RM5,5,3003.223285,600.644657,Test
2022-04-01,note_5,RM5,5,3184.461155,636.892231,Test
2022-05-01,note_5,RM5,5,3179.3609325,635.8721865,Test
2022-06-01,note_5,RM5,5,3123.77415,624.7548300000001,Test
2022-07-01,note_5,RM5,5,3058.8396225,611.7679245,Test
2022-08-01,note_5,RM5,5,2991.1551975,598.2310395000001,Test
2022-09-01,note_5,RM5,5,2944.0221075,588.8044215,Test
2022-10-01,note_5,RM5,5,2915.8404125,583.1680825000001,Test
2022-11-01,note_5,RM5,5,2881.195025,576.239005,Test
2022-12-01,note_5,RM5,5,3049.7045,609.9408999999999,Test
2023-01-01,note_5,RM5,5,3162.0804175,632.4160835,Test
2023-02-01,note_5,RM5,5,3095.407685,619.081537,Test
2023-03-01,note_5,RM5,5,3327.856805,665.571361,Test
2023-04-01,note_5,RM5,5,3437.0215875,687.4043174999999,Test
2023-05-01,note_5,RM5,5,3357.11783,671.423566,Test
2023-06-01,note_5,RM5,5,3249.0655975,649.8131195,Test
2023-07-01,note_5,RM5,5,3128.4024525,625.6804905,Test
2023-08-01,note_5,RM5,5,3004.6177125,600.9235424999999,Test
2023-09-01,note_5,RM5,5,2952.8209825,590.5641965,Test
2023-10-01,note_5,RM5,5,2918.20541,583.641082,Test
2023-11-01,note_5,RM5,5,2889.9601575,577.9920315,Test
2023-12-01,note_5,RM5,5,2966.715245,593.343049,Test
2024-01-01,note_5,RM5,5,3196.58787,639.3175739999999,Test
2024-02-01,note_5,RM5,5,3136.1369075,627.2273815,Test
2024-03-01,note_5,RM5,5,3486.03338,697.206676,Test
2024-04-01,note_5,RM5,5,3484.1405425,696.8281085,Test
2024-05-01,note_5,RM5,5,3366.87739,673.375478,Test
2024-06-01,note_5,RM5,5,3279.02083,655.804166,Test
2024-07-01,note_5,RM5,5,3195.443485,639.0886969999999,Test
2024-08-01,note_5,RM5,5,3143.1840475,628.6368095,Test
2024-09-01,note_5,RM5,5,3114.3893225,622.8778645,Test
2024-10-01,note_5,RM5,5,3075.1845425,615.0369085,Test
2024-11-01,note_5,RM5,5,3052.44869,610.489738,Test
2024-12-01,note_5,RM5,5,3168.7206475,633.7441295,Test
2025-01-01,note_5,RM5,5,3302.1838175,660.4367635,Test
2025-02-01,note_5,RM5,5,3430.1300225,686.0260045,Test
2025-03-01,note_5,RM5,5,3698.3032225,739.6606445,Test
2025-04-01,note_5,RM5,5,3643.0504375,728.6100875,Test
2025-05-01,note_5,RM5,5,3541.911095,708.382219,Test
2025-06-01,note_5,RM5,5,3446.206735,689.241347,Test
2025-07-01,note_5,RM5,5,3360.5612025,672.1122405,Test
2025-08-01,note_5,RM5,5,3305.26214,661.052428,Test
2025-09-01,note_5,RM5,5,3265.2048775,653.0409755,Test
2025-10-01,note_5,RM5,5,3233.2160575,646.6432115,Test
2025-11-01,note_5,RM5,5,3206.8986925,641.3797385,Test
2025-12-01,note_5,RM5,5,3338.4901725,667.6980345,Test
2026-01-01,note_5,RM5,5,3601.3204125,720.2640825000001,Test
2026-02-01,note_5,RM5,5,3765.0659175,753.0131835,Test
2001-01-01,note_10,RM10,10,2616.2,261.62,Train
2001-02-01,note_10,RM10,10,2270.6,227.06,Train
2001-03-01,note_10,RM10,10,2148.1,214.81,Train
2001-04-01,note_10,RM10,10,2101.7,210.17,Train
2001-05-01,note_10,RM10,10,2081.0,208.1,Train
2001-06-01,note_10,RM10,10,2068.7,206.86999999999998,Train
2001-07-01,note_10,RM10,10,2066.1,206.60999999999999,Train
2001-08-01,note_10,RM10,10,2107.8,210.78000000000003,Train
2001-09-01,note_10,RM10,10,2098.2,209.82,Train
2001-10-01,note_10,RM10,10,2085.0,208.5,Train
2001-11-01,note_10,RM10,10,2173.1,217.31,Train
2001-12-01,note_10,RM10,10,2266.4,226.64000000000001,Train
2002-01-01,note_10,RM10,10,2587.2,258.71999999999997,Train
2002-02-01,note_10,RM10,10,2544.1,254.41,Train
2002-03-01,note_10,RM10,10,2321.2,232.11999999999998,Train
2002-04-01,note_10,RM10,10,2249.1,224.91,Train
2002-05-01,note_10,RM10,10,2233.6,223.35999999999999,Train
2002-06-01,note_10,RM10,10,2201.5,220.15,Train
2002-07-01,note_10,RM10,10,2197.9,219.79000000000002,Train
2002-08-01,note_10,RM10,10,2205.1,220.51,Train
2002-09-01,note_10,RM10,10,2199.7,219.96999999999997,Train
2002-10-01,note_10,RM10,10,2210.4,221.04000000000002,Train
2002-11-01,note_10,RM10,10,2413.4,241.34,Train
2002-12-01,note_10,RM10,10,2345.0,234.5,Train
2003-01-01,note_10,RM10,10,2941.0,294.1,Train
2003-02-01,note_10,RM10,10,2598.5,259.85,Train
2003-03-01,note_10,RM10,10,2458.7,245.86999999999998,Train
2003-04-01,note_10,RM10,10,2387.2,238.71999999999997,Train
2003-05-01,note_10,RM10,10,2374.4,237.44,Train
2003-06-01,note_10,RM10,10,2362.0,236.2,Train
2003-07-01,note_10,RM10,10,2346.0,234.6,Train
2003-08-01,note_10,RM10,10,2377.7,237.76999999999998,Train
2003-09-01,note_10,RM10,10,2372.1,237.20999999999998,Train
2003-10-01,note_10,RM10,10,2374.2,237.42,Train
2003-11-01,note_10,RM10,10,2611.7,261.16999999999996,Train
2003-12-01,note_10,RM10,10,2454.9,245.49,Train
2004-01-01,note_10,RM10,10,3001.8,300.18,Train
2004-02-01,note_10,RM10,10,2701.7,270.16999999999996,Train
2004-03-01,note_10,RM10,10,2579.4,257.94,Train
2004-04-01,note_10,RM10,10,2537.6,253.76,Train
2004-05-01,note_10,RM10,10,2501.9,250.19,Train
2004-06-01,note_10,RM10,10,2472.3,247.23000000000002,Train
2004-07-01,note_10,RM10,10,2476.1,247.60999999999999,Train
2004-08-01,note_10,RM10,10,2476.6,247.66,Train
2004-09-01,note_10,RM10,10,2459.7,245.96999999999997,Train
2004-10-01,note_10,RM10,10,2660.6,266.06,Train
2004-11-01,note_10,RM10,10,2581.9,258.19,Train
2004-12-01,note_10,RM10,10,2511.5,251.15,Train
2005-01-01,note_10,RM10,10,3096.0,309.6,Train
2005-02-01,note_10,RM10,10,2926.4,292.64,Train
2005-03-01,note_10,RM10,10,2662.9,266.29,Train
2005-04-01,note_10,RM10,10,2591.6,259.15999999999997,Train
2005-05-01,note_10,RM10,10,2543.7,254.36999999999998,Train
2005-06-01,note_10,RM10,10,2504.6,250.45999999999998,Train
2005-07-01,note_10,RM10,10,2516.1,251.60999999999999,Train
2005-08-01,note_10,RM10,10,2535.9,253.59,Train
2005-09-01,note_10,RM10,10,2531.6,253.16,Train
2005-10-01,note_10,RM10,10,2826.8,282.68,Train
2005-11-01,note_10,RM10,10,2609.7,260.96999999999997,Train
2005-12-01,note_10,RM10,10,2576.8,257.68,Train
2006-01-01,note_10,RM10,10,3316.5,331.65,Train
2006-02-01,note_10,RM10,10,2941.3,294.13,Train
2006-03-01,note_10,RM10,10,2761.3,276.13,Train
2006-04-01,note_10,RM10,10,2718.9,271.89,Train
2006-05-01,note_10,RM10,10,2678.3,267.83000000000004,Train
2006-06-01,note_10,RM10,10,2675.3,267.53000000000003,Train
2006-07-01,note_10,RM10,10,2689.6,268.96,Train
2006-08-01,note_10,RM10,10,2704.2,270.41999999999996,Train
2006-09-01,note_10,RM10,10,2702.9,270.29,Train
2006-10-01,note_10,RM10,10,2991.3,299.13,Train
2006-11-01,note_10,RM10,10,2746.1,274.61,Train
2006-12-01,note_10,RM10,10,2766.3,276.63,Train
2007-01-01,note_10,RM10,10,3125.0,312.5,Train
2007-02-01,note_10,RM10,10,3389.9,338.99,Train
2007-03-01,note_10,RM10,10,3078.7,307.87,Train
2007-04-01,note_10,RM10,10,3010.4,301.04,Train
2007-05-01,note_10,RM10,10,2916.8,291.68,Train
2007-06-01,note_10,RM10,10,2927.1,292.71,Train
2007-07-01,note_10,RM10,10,2952.5,295.25,Train
2007-08-01,note_10,RM10,10,3013.5,301.35,Train
2007-09-01,note_10,RM10,10,3195.2,319.52,Train
2007-10-01,note_10,RM10,10,3154.0,315.4,Train
2007-11-01,note_10,RM10,10,3054.4,305.44,Train
2007-12-01,note_10,RM10,10,3075.3,307.53000000000003,Train
2008-01-01,note_10,RM10,10,3829.9,382.99,Train
2008-02-01,note_10,RM10,10,3594.4,359.44,Train
2008-03-01,note_10,RM10,10,3413.5,341.35,Train
2008-04-01,note_10,RM10,10,3310.7,331.07,Train
2008-05-01,note_10,RM10,10,3279.3,327.93,Train
2008-06-01,note_10,RM10,10,3292.1,329.21,Train
2008-07-01,note_10,RM10,10,3252.6,325.26,Train
2008-08-01,note_10,RM10,10,3302.6,330.26,Train
2008-09-01,note_10,RM10,10,3637.0,363.7,Train
2008-10-01,note_10,RM10,10,3389.3,338.93,Train
2008-11-01,note_10,RM10,10,3293.8,329.38,Train
2008-12-01,note_10,RM10,10,3327.3,332.73,Train
2009-01-01,note_10,RM10,10,4117.2,411.71999999999997,Train
2009-02-01,note_10,RM10,10,3706.6,370.65999999999997,Train
2009-03-01,note_10,RM10,10,3560.6,356.06,Train
2009-04-01,note_10,RM10,10,3523.6,352.36,Train
2009-05-01,note_10,RM10,10,3487.2,348.71999999999997,Train
2009-06-01,note_10,RM10,10,3453.3,345.33000000000004,Train
2009-07-01,note_10,RM10,10,3481.6,348.15999999999997,Train
2009-08-01,note_10,RM10,10,3565.3,356.53000000000003,Train
2009-09-01,note_10,RM10,10,3745.0,374.5,Train
2009-10-01,note_10,RM10,10,3551.0,355.1,Train
2009-11-01,note_10,RM10,10,3514.7,351.46999999999997,Train
2009-12-01,note_10,RM10,10,3544.9,354.49,Train
2010-01-01,note_10,RM10,10,4193.1,419.31000000000006,Train
2010-02-01,note_10,RM10,10,4378.9,437.89,Train
2010-03-01,note_10,RM10,10,4019.0,401.9,Train
2010-04-01,note_10,RM10,10,3915.4,391.54,Train
2010-05-01,note_10,RM10,10,3902.6,390.26,Train
2010-06-01,note_10,RM10,10,3813.5,381.35,Train
2010-07-01,note_10,RM10,10,3826.8,382.68,Train
2010-08-01,note_10,RM10,10,4180.8,418.08000000000004,Train
2010-09-01,note_10,RM10,10,3990.9,399.09000000000003,Train
2010-10-01,note_10,RM10,10,3922.8,392.28000000000003,Train
2010-11-01,note_10,RM10,10,3877.5,387.75,Train
2010-12-01,note_10,RM10,10,3947.9,394.79,Train
2011-01-01,note_10,RM10,10,4584.1,458.41,Train
2011-02-01,note_10,RM10,10,4337.8,433.78000000000003,Train
2011-03-01,note_10,RM10,10,4161.6,416.16,Train
2011-04-01,note_10,RM10,10,4159.5,415.95,Train
2011-05-01,note_10,RM10,10,4123.5,412.35,Train
2011-06-01,note_10,RM10,10,4082.2,408.21999999999997,Train
2011-07-01,note_10,RM10,10,4122.6,412.26000000000005,Train
2011-08-01,note_10,RM10,10,4634.8,463.48,Train
2011-09-01,note_10,RM10,10,4299.7,429.96999999999997,Train
2011-10-01,note_10,RM10,10,4278.8,427.88,Train
2011-11-01,note_10,RM10,10,4250.3,425.03000000000003,Train
2011-12-01,note_10,RM10,10,4370.2,437.02,Train
2012-01-01,note_10,RM10,10,5193.8,519.38,Train
2012-02-01,note_10,RM10,10,4727.0,472.7,Train
2012-03-01,note_10,RM10,10,4613.5,461.35,Train
2012-04-01,note_10,RM10,10,4582.4,458.23999999999995,Train
2012-05-01,note_10,RM10,10,4522.9,452.28999999999996,Train
2012-06-01,note_10,RM10,10,4538.0,453.8,Train
2012-07-01,note_10,RM10,10,4800.1,480.01000000000005,Train
2012-08-01,note_10,RM10,10,4953.4,495.34,Train
2012-09-01,note_10,RM10,10,4697.9,469.78999999999996,Train
2012-10-01,note_10,RM10,10,4604.0,460.4,Train
2012-11-01,note_10,RM10,10,4563.9,456.39,Train
2012-12-01,note_10,RM10,10,4571.3,457.13,Train
2013-01-01,note_10,RM10,10,5304.1,530.4100000000001,Train
2013-02-01,note_10,RM10,10,4983.7,498.37,Train
2013-03-01,note_10,RM10,10,4676.4,467.64,Train
2013-04-01,note_10,RM10,10,4514.6,451.46000000000004,Train
2013-05-01,note_10,RM10,10,4415.4,441.53999999999996,Train
2013-06-01,note_10,RM10,10,4357.1,435.71000000000004,Train
2013-07-01,note_10,RM10,10,4691.0,469.1,Train
2013-08-01,note_10,RM10,10,4484.0,448.4,Train
2013-09-01,note_10,RM10,10,4313.1,431.31000000000006,Train
2013-10-01,note_10,RM10,10,4238.2,423.82,Train
2013-11-01,note_10,RM10,10,4214.2,421.41999999999996,Train
2013-12-01,note_10,RM10,10,4396.6,439.66,Train
2014-01-01,note_10,RM10,10,5262.3,526.23,Train
2014-02-01,note_10,RM10,10,4888.7,488.87,Train
2014-03-01,note_10,RM10,10,4662.9,466.28999999999996,Train
2014-04-01,note_10,RM10,10,4558.1,455.81000000000006,Train
2014-05-01,note_10,RM10,10,4480.0,448.0,Train
2014-06-01,note_10,RM10,10,4539.7,453.96999999999997,Train
2014-07-01,note_10,RM10,10,4859.1,485.91,Train
2014-08-01,note_10,RM10,10,4587.2,458.71999999999997,Train
2014-09-01,note_10,RM10,10,4450.9,445.09,Train
2014-10-01,note_10,RM10,10,4391.4,439.14,Train
2014-11-01,note_10,RM10,10,4369.4,436.93999999999994,Train
2014-12-01,note_10,RM10,10,4418.3,441.83000000000004,Train
2015-01-01,note_10,RM10,10,5219.9,521.99,Train
2015-02-01,note_10,RM10,10,5418.3,541.83,Train
2015-03-01,note_10,RM10,10,5065.5,506.55,Train
2015-04-01,note_10,RM10,10,4930.6,493.06000000000006,Train
2015-05-01,note_10,RM10,10,4823.7,482.37,Train
2015-06-01,note_10,RM10,10,5067.9,506.78999999999996,Train
2015-07-01,note_10,RM10,10,5091.3,509.13,Train
2015-08-01,note_10,RM10,10,4900.4,490.03999999999996,Train
2015-09-01,note_10,RM10,10,4830.7,483.07,Train
2015-10-01,note_10,RM10,10,4789.5,478.95,Train
2015-11-01,note_10,RM10,10,4755.4,475.53999999999996,Train
2015-12-01,note_10,RM10,10,4890.9,489.09,Train
2016-01-01,note_10,RM10,10,5966.6,596.6600000000001,Train
2016-02-01,note_10,RM10,10,5674.8,567.48,Train
2016-03-01,note_10,RM10,10,5306.6,530.6600000000001,Train
2016-04-01,note_10,RM10,10,5218.4,521.8399999999999,Train
2016-05-01,note_10,RM10,10,5270.5,527.05,Train
2016-06-01,note_10,RM10,10,5492.3,549.23,Train
2016-07-01,note_10,RM10,10,5257.3,525.73,Train
2016-08-01,note_10,RM10,10,5079.6,507.96000000000004,Train
2016-09-01,note_10,RM10,10,5029.9,502.98999999999995,Train
2016-10-01,note_10,RM10,10,4988.9,498.89,Train
2016-11-01,note_10,RM10,10,4912.4,491.23999999999995,Train
2016-12-01,note_10,RM10,10,5248.2,524.8199999999999,Train
2017-01-01,note_10,RM10,10,6029.0,602.9,Train
2017-02-01,note_10,RM10,10,5649.2,564.92,Train
2017-03-01,note_10,RM10,10,5487.3,548.73,Train
2017-04-01,note_10,RM10,10,5382.1,538.21,Train
2017-05-01,note_10,RM10,10,5513.5,551.35,Train
2017-06-01,note_10,RM10,10,5923.8,592.38,Train
2017-07-01,note_10,RM10,10,5438.9,543.89,Train
2017-08-01,note_10,RM10,10,5294.2,529.42,Train
2017-09-01,note_10,RM10,10,5196.9,519.6899999999999,Train
2017-10-01,note_10,RM10,10,5150.8,515.08,Train
2017-11-01,note_10,RM10,10,5160.3,516.03,Train
2017-12-01,note_10,RM10,10,5165.6,516.5600000000001,Train
2018-01-01,note_10,RM10,10,6290.2,629.02,Train
