date,model,denomination_code,denomination,denomination_value,actual_value_rm_million,forecast_value_rm_million,actual_quantity_million_notes,forecast_quantity_million_notes,error_value_rm_million,absolute_error_value_rm_million,percentage_error
2024-11-01,Random Forest,note_50,RM50,50,66858.54425,58446.695163916585,1337.1708850000002,1168.9339032783316,8411.84908608342,8411.84908608342,0.1258156183393631
2024-12-01,Random Forest,note_50,RM50,50,69193.5498,58601.57533083322,1383.8709959999999,1172.0315066166645,10591.974469166773,10591.974469166773,0.15307748337500057
2025-01-01,Random Forest,note_50,RM50,50,72501.209875,58778.80968983326,1450.0241975,1175.5761937966652,13722.400185166742,13722.400185166742,0.18927132676579683
2025-02-01,Random Forest,note_50,RM50,50,69872.399175,58672.321035083274,1397.4479835,1173.4464207016654,11200.078139916724,11200.078139916724,0.16029330997874275
2025-03-01,Random Forest,note_50,RM50,50,71673.508125,58461.178805499934,1433.4701624999998,1169.2235761099987,13212.329319500059,13212.329319500059,0.1843404859778525
2025-04-01,Random Forest,note_50,RM50,50,68913.75035,58204.24039041659,1378.275007,1164.0848078083318,10709.50995958341,10709.50995958341,0.15540454416124241
2025-05-01,Random Forest,note_50,RM50,50,68174.5496,58319.02468941659,1363.490992,1166.3804937883317,9855.524910583408,9855.524910583408,0.14456310996418242
2025-06-01,Random Forest,note_50,RM50,50,67291.029175,58251.38276358325,1345.8205835,1165.027655271665,9039.646411416754,9039.646411416754,0.13433657535401713
2025-07-01,Random Forest,note_50,RM50,50,67075.795925,58271.9451312499,1341.5159185,1165.438902624998,8803.850793750098,8803.850793750098,0.13125227471909567
2025-08-01,Random Forest,note_50,RM50,50,67461.628025,58221.58740783325,1349.2325604999999,1164.431748156665,9240.04061716675,9240.04061716675,0.13696735296311802
2025-09-01,Random Forest,note_50,RM50,50,67094.934575,58287.29103516657,1341.8986915,1165.7458207033314,8807.643539833436,8807.643539833436,0.13127136341400084
2025-10-01,Random Forest,note_50,RM50,50,67957.8299,58313.650057333245,1359.156598,1166.273001146665,9644.179842666752,9644.179842666752,0.14191418202815143
2025-11-01,Random Forest,note_50,RM50,50,67407.160175,58446.695163916585,1348.1432035,1168.9339032783316,8960.465011083412,8960.465011083412,0.132930462992664
2025-12-01,Random Forest,note_50,RM50,50,69060.76385,58551.597466749896,1381.215277,1171.031949334998,10509.166383250107,10509.166383250107,0.15217275045025594
2026-01-01,Random Forest,note_50,RM50,50,70449.445525,58814.961751583265,1408.9889105,1176.2992350316654,11634.483773416738,11634.483773416738,0.1651465627119531
2026-02-01,Random Forest,note_50,RM50,50,72273.7951,58741.08382549995,1445.4759020000001,1174.821676509999,13532.711274500056,13532.711274500056,0.18724229516072632
2021-02-01,Random Forest,note_100,RM100,100,56190.577925,55026.56466116655,561.90577925,550.2656466116655,1164.0132638334471,1164.0132638334471,0.020715452782619645
2021-03-01,Random Forest,note_100,RM100,100,55789.976975,55089.35216874983,557.89976975,550.8935216874983,700.6248062501691,700.6248062501691,0.012558255877469272
2021-04-01,Random Forest,note_100,RM100,100,55874.937075,55025.86970341651,558.74937075,550.258697034165,849.0673715834928,849.0673715834928,0.015195853741075425
2021-05-01,Random Forest,note_100,RM100,100,55675.315575,54991.242542083244,556.75315575,549.9124254208324,684.0730329167563,684.0730329167563,0.012286828118562602
2021-06-01,Random Forest,note_100,RM100,100,55341.083625,54996.96011608322,553.41083625,549.9696011608322,344.12350891678216,344.12350891678216,0.006218228599364224
2021-07-01,Random Forest,note_100,RM100,100,55600.351725,55239.12000824992,556.00351725,552.3912000824992,361.2317167500805,361.2317167500805,0.006496932223320041
2021-08-01,Random Forest,note_100,RM100,100,56064.855175,55243.49602808331,560.64855175,552.4349602808331,821.3591469166859,821.3591469166859,0.014650160860184294
2021-09-01,Random Forest,note_100,RM100,100,56465.700525,55422.38723099991,564.65700525,554.2238723099991,1043.313294000087,1043.313294000087,0.01847693881949031
2021-10-01,Random Forest,note_100,RM100,100,57186.186925,55507.79742133328,571.86186925,555.0779742133328,1678.3895036667236,1678.3895036667236,0.029349561387401833
2021-11-01,Random Forest,note_100,RM100,100,57619.349325,55543.705095749974,576.1934932500001,555.4370509574998,2075.6442292500287,2075.6442292500287,0.03602338890608478
2021-12-01,Random Forest,note_100,RM100,100,58697.027275,55500.655392916655,586.97027275,555.0065539291666,3196.3718820833456,3196.3718820833456,0.05445543037653512
2022-01-01,Random Forest,note_100,RM100,100,60914.775025,55246.673756749806,609.1477502500001,552.4667375674981,5668.101268250197,5668.101268250197,0.09304969551186809
2022-02-01,Random Forest,note_100,RM100,100,60567.783875,55057.21482041654,605.67783875,550.5721482041654,5510.569054583459,5510.569054583459,0.09098185044967454
2022-03-01,Random Forest,note_100,RM100,100,60746.97405,55108.07408783316,607.4697405,551.0807408783317,5638.899962166834,5638.899962166834,0.09282602220689269
2022-04-01,Random Forest,note_100,RM100,100,64286.8422,55025.86970341651,642.868422,550.258697034165,9260.97249658349,9260.97249658349,0.1440570446402093
2022-05-01,Random Forest,note_100,RM100,100,63977.48115,54991.242542083244,639.7748114999999,549.9124254208324,8986.238607916755,8986.238607916755,0.1404593998761509
2022-06-01,Random Forest,note_100,RM100,100,64448.42875,55043.80897374984,644.4842874999999,550.4380897374983,9404.619776250162,9404.619776250162,0.1459247332891752
2022-07-01,Random Forest,note_100,RM100,100,64707.64125,55177.25757224998,647.0764125000001,551.7725757224998,9530.383677750018,9530.383677750018,0.1472837441397235
2022-08-01,Random Forest,note_100,RM100,100,65214.6334,55256.65704516662,652.146334,552.5665704516662,9957.97635483338,9957.97635483338,0.15269542793800908
2022-09-01,Random Forest,note_100,RM100,100,65663.0437,55438.90790249994,656.6304369999999,554.3890790249993,10224.135797500057,10224.135797500057,0.15570609008336386
2022-10-01,Random Forest,note_100,RM100,100,66833.00835,55554.81038474991,668.3300835,555.5481038474991,11278.197965250096,11278.197965250096,0.1687519123213327
2022-11-01,Random Forest,note_100,RM100,100,67909.9995,55530.58113974993,679.099995,555.3058113974993,12379.418360250078,12379.418360250078,0.1822915395581777
2022-12-01,Random Forest,note_100,RM100,100,68864.2238,55500.77106574991,688.642238,555.0077106574992,13363.452734250095,13363.452734250095,0.1940550840021244
2023-01-01,Random Forest,note_100,RM100,100,70600.14335,55094.503266749845,706.0014335,550.9450326674985,15505.640083250153,15505.640083250153,0.21962618413366372
2023-02-01,Random Forest,note_100,RM100,100,68820.3338,55109.84577399984,688.2033379999999,551.0984577399984,13710.488026000152,13710.488026000152,0.1992214694256562
2023-03-01,Random Forest,note_100,RM100,100,68965.4881,55158.99993566648,689.654881,551.5899993566647,13806.488164333525,13806.488164333525,0.20019416297487966
2023-04-01,Random Forest,note_100,RM100,100,70125.69335,54967.54851983321,701.2569335000001,549.6754851983321,15158.144830166792,15158.144830166792,0.21615679084286432
2023-05-01,Random Forest,note_100,RM100,100,69001.82625,55004.94383383316,690.0182625,550.0494383383316,13996.882416166838,13996.882416166838,0.20284799949286617
2023-06-01,Random Forest,note_100,RM100,100,69827.05075,55024.34521908324,698.2705074999999,550.2434521908324,14802.705530916755,14802.705530916755,0.2119909887632875
2023-07-01,Random Forest,note_100,RM100,100,69755.6866,55192.91092508329,697.556866,551.9291092508329,14562.77567491671,14562.77567491671,0.20876829380841774
2023-08-01,Random Forest,note_100,RM100,100,70026.0441,55309.44302533327,700.260441,553.0944302533327,14716.60107466673,14716.60107466673,0.2101589667645774
2023-09-01,Random Forest,note_100,RM100,100,70231.32715,55419.70991441662,702.3132714999999,554.1970991441663,14811.617235583377,14811.617235583377,0.2108975842639103
2023-10-01,Random Forest,note_100,RM100,100,70589.81095,55519.90411749992,705.8981095,555.1990411749993,15069.906832500077,15069.906832500077,0.21348558141307897
2023-11-01,Random Forest,note_100,RM100,100,71187.89835,55539.22498999999,711.8789835,555.3922498999999,15648.673360000015,15648.673360000015,0.2198221007040028
2023-12-01,Random Forest,note_100,RM100,100,72345.3796,55500.655392916655,723.453796,555.0065539291666,16844.724207083345,16844.724207083345,0.23283759516113375
2024-01-01,Random Forest,note_100,RM100,100,74512.58595,55250.29975674981,745.1258594999999,552.5029975674981,19262.286193250184,19262.286193250184,0.25851050460355396
2024-02-01,Random Forest,note_100,RM100,100,75090.48425,55057.21482041654,750.9048425,550.5721482041654,20033.26942958345,20033.26942958345,0.2667883904288905
2024-03-01,Random Forest,note_100,RM100,100,74918.3598,55166.76250691646,749.1835980000001,551.6676250691646,19751.59729308355,19751.59729308355,0.2636416139623434
2024-04-01,Random Forest,note_100,RM100,100,74451.0135,54968.85318649987,744.510135,549.6885318649987,19482.160313500128,19482.160313500128,0.2616775702254225
2024-05-01,Random Forest,note_100,RM100,100,74604.4873,55066.601745499844,746.0448729999999,550.6660174549984,19537.88555450015,19537.88555450015,0.26188619829172327
2024-06-01,Random Forest,note_100,RM100,100,75309.56745,55024.34521908324,753.0956745,550.2434521908324,20285.222230916763,20285.222230916763,0.26935783749368436
2024-07-01,Random Forest,note_100,RM100,100,75185.92355,55192.91092508329,751.8592355000001,551.9291092508329,19993.012624916715,19993.012624916715,0.26591430524386656
2024-08-01,Random Forest,note_100,RM100,100,75489.1039,55268.86204758331,754.891039,552.6886204758331,20220.241852416693,20220.241852416693,0.26785642970676055
2024-09-01,Random Forest,note_100,RM100,100,75674.5579,55445.07593391661,756.745579,554.4507593391661,20229.48196608339,20229.48196608339,0.26732210306158116
2024-10-01,Random Forest,note_100,RM100,100,76031.7128,55535.750788999954,760.3171279999999,555.3575078899995,20495.96201100004,20495.96201100004,0.2695712256925513
2024-11-01,Random Forest,note_100,RM100,100,76447.51985,55539.22498999999,764.4751984999999,555.3922498999999,20908.29486000001,20908.29486000001,0.2734986681193165
2024-12-01,Random Forest,note_100,RM100,100,78549.52965,55537.39932008327,785.4952965,555.3739932008327,23012.130329916727,23012.130329916727,0.29296331158765543
2025-01-01,Random Forest,note_100,RM100,100,81008.8851,55101.5149358332,810.088851,551.015149358332,25907.3701641668,25907.3701641668,0.31980899542298236
2025-02-01,Random Forest,note_100,RM100,100,79939.96695,55136.25308799984,799.3996695000001,551.3625308799984,24803.713862000164,24803.713862000164,0.3102792609048003
2025-03-01,Random Forest,note_100,RM100,100,81349.82945,55072.449683583196,813.4982945,550.7244968358319,26277.37976641681,26277.37976641681,0.32301702344155075
2025-04-01,Random Forest,note_100,RM100,100,80118.70615,55000.13321841652,801.1870615,550.0013321841652,25118.572931583476,25118.572931583476,0.3135169567585869
2025-05-01,Random Forest,note_100,RM100,100,80078.54775,55075.421078833184,800.7854775,550.7542107883319,25003.126671166814,25003.126671166814,0.3122325188666626
2025-06-01,Random Forest,note_100,RM100,100,80207.7731,55019.78191233325,802.0777310000001,550.1978191233325,25187.991187666754,25187.991187666754,0.3140342913680364
2025-07-01,Random Forest,note_100,RM100,100,80727.15225,55221.0035108333,807.2715225,552.210035108333,25506.148739166696,25506.148739166696,0.31595501672322024
2025-08-01,Random Forest,note_100,RM100,100,81351.1581,55267.72835349994,813.511581,552.6772835349993,26083.429746500064,26083.429746500064,0.32062763893830865
2025-09-01,Random Forest,note_100,RM100,100,81470.1778,55416.65324774996,814.7017780000001,554.1665324774996,26053.524552250048,26053.524552250048,0.31979216513076086
2025-10-01,Random Forest,note_100,RM100,100,82620.54945,55480.83732833326,826.2054945000001,554.8083732833326,27139.712121666744,27139.712121666744,0.3284862216764977
2025-11-01,Random Forest,note_100,RM100,100,82934.2465,55539.22498999999,829.342465,555.3922498999999,27395.021510000006,27395.021510000006,0.3303221849371961
2025-12-01,Random Forest,note_100,RM100,100,84504.34095,55500.655392916655,845.0434094999999,555.0065539291666,29003.685557083343,29003.685557083343,0.34322125030528794
2026-01-01,Random Forest,note_100,RM100,100,86348.4185,55171.40211458318,863.484185,551.7140211458318,31177.01638541682,31177.01638541682,0.361060653188649
2026-02-01,Random Forest,note_100,RM100,100,87760.3863,55131.519332499854,877.6038629999999,551.3151933249985,32628.866967500144,32628.866967500144,0.37179493326250485
2021-02-01,Tuned Random Forest,note_1,RM1,1,2790.016779,2727.4277740050056,2790.016779,2727.4277740050056,62.58900499499441,62.58900499499441,0.022433200210870276
2021-03-01,Tuned Random Forest,note_1,RM1,1,2775.8663245,2723.2485089075067,2775.8663245,2723.2485089075067,52.617815592493116,52.617815592493116,0.018955457302855118
2021-04-01,Tuned Random Forest,note_1,RM1,1,3001.723709,2786.692026770007,3001.723709,2786.692026770007,215.03168222999284,215.03168222999284,0.07163606749857365
2021-05-01,Tuned Random Forest,note_1,RM1,1,3012.6662655,2819.0005136874984,3012.6662655,2819.0005136874984,193.66575181250164,193.66575181250164,0.0642838385486949
2021-06-01,Tuned Random Forest,note_1,RM1,1,2983.81815,2798.2165154700137,2983.81815,2798.2165154700137,185.6016345299863,185.6016345299863,0.06220272992507479
2021-07-01,Tuned Random Forest,note_1,RM1,1,2958.804983,2785.730670635008,2958.804983,2785.730670635008,173.07431236499178,173.07431236499178,0.05849466705626127
2021-08-01,Tuned Random Forest,note_1,RM1,1,2942.0285525,2760.933599070009,2942.0285525,2760.933599070009,181.0949534299907,181.0949534299907,0.06155445135843586
2021-09-01,Tuned Random Forest,note_1,RM1,1,2920.5891615,2731.53596273501,2920.5891615,2731.53596273501,189.05319876499016,189.05319876499016,0.06473118549405743
2021-10-01,Tuned Random Forest,note_1,RM1,1,2911.937547,2709.940873642504,2911.937547,2709.940873642504,201.9966733574961,201.9966733574961,0.06936847720707524
2021-11-01,Tuned Random Forest,note_1,RM1,1,2909.622096,2716.8820626100032,2909.622096,2716.8820626100032,192.74003338999682,192.74003338999682,0.06624229093357724
2021-12-01,Tuned Random Forest,note_1,RM1,1,2948.8807235,2709.5644552175054,2948.8807235,2709.5644552175054,239.31626828249455,239.31626828249455,0.08115495020715935
2022-01-01,Tuned Random Forest,note_1,RM1,1,3042.8366285,2762.65763878751,3042.8366285,2762.65763878751,280.17898971248997,280.17898971248997,0.09207822302658664
2022-02-01,Tuned Random Forest,note_1,RM1,1,3020.4277965,2729.626215457506,3020.4277965,2729.626215457506,290.80158104249404,290.80158104249404,0.09627827600430243
2022-03-01,Tuned Random Forest,note_1,RM1,1,3078.1107755,2725.0272493575067,3078.1107755,2725.0272493575067,353.08352614249316,353.08352614249316,0.11470786852534222
2022-04-01,Tuned Random Forest,note_1,RM1,1,3267.546536,2787.0605974925065,3267.546536,2787.0605974925065,480.4859385074933,480.4859385074933,0.14704792516763512
2022-05-01,Tuned Random Forest,note_1,RM1,1,3264.704689,2819.1045136874977,3264.704689,2819.1045136874977,445.6001753125024,445.6001753125024,0.1364901936808847
2022-06-01,Tuned Random Forest,note_1,RM1,1,3225.588322,2800.403379810013,3225.588322,2800.403379810013,425.18494218998694,425.18494218998694,0.13181624551714474
2022-07-01,Tuned Random Forest,note_1,RM1,1,3184.3508815,2792.389496737505,3184.3508815,2792.389496737505,391.9613847624951,391.9613847624951,0.12308988530116387
2022-08-01,Tuned Random Forest,note_1,RM1,1,3124.370902,2757.1815701825103,3124.370902,2757.1815701825103,367.1893318174898,367.1893318174898,0.11752424514722029
2022-09-01,Tuned Random Forest,note_1,RM1,1,3079.5521745,2730.927982845009,3079.5521745,2730.927982845009,348.62419165499114,348.62419165499114,0.1132061325480203
2022-10-01,Tuned Random Forest,note_1,RM1,1,3053.5370025,2729.385473630005,3053.5370025,2729.385473630005,324.1515288699952,324.1515288699952,0.10615608345489345
2022-11-01,Tuned Random Forest,note_1,RM1,1,3033.295173,2732.068375565004,3033.295173,2732.068375565004,301.2267974349961,301.2267974349961,0.09930678692805084
2022-12-01,Tuned Random Forest,note_1,RM1,1,3111.135887,2729.6783258925075,3111.135887,2729.6783258925075,381.45756110749244,381.45756110749244,0.12261038249773255
2023-01-01,Tuned Random Forest,note_1,RM1,1,3155.381271,2733.5816584550043,3155.381271,2733.5816584550043,421.79961254499585,421.79961254499585,0.13367627437660476
2023-02-01,Tuned Random Forest,note_1,RM1,1,3117.67962,2726.062264692508,3117.67962,2726.062264692508,391.61735530749183,391.61735530749183,0.12561180205793301
2023-03-01,Tuned Random Forest,note_1,RM1,1,3343.8096755,2756.8367613325076,3343.8096755,2756.8367613325076,586.9729141674925,586.9729141674925,0.17554016858920726
2023-04-01,Tuned Random Forest,note_1,RM1,1,3462.6475035,2801.5377602575027,3462.6475035,2801.5377602575027,661.1097432424972,661.1097432424972,0.19092608836858385
2023-05-01,Tuned Random Forest,note_1,RM1,1,3421.424783,2809.1828355875064,3421.424783,2809.1828355875064,612.2419474124936,612.2419474124936,0.17894356481385595
2023-06-01,Tuned Random Forest,note_1,RM1,1,3353.004177,2803.567265470012,3353.004177,2803.567265470012,549.4369115299878,549.4369115299878,0.16386407010729706
2023-07-01,Tuned Random Forest,note_1,RM1,1,3267.7879585,2782.709983185009,3267.7879585,2782.709983185009,485.0779753149909,485.0779753149909,0.14844230454219998
2023-08-01,Tuned Random Forest,note_1,RM1,1,3143.709253,2766.1877128050087,3143.709253,2766.1877128050087,377.5215401949913,377.5215401949913,0.12008793110709189
2023-09-01,Tuned Random Forest,note_1,RM1,1,3068.301169,2723.1580639875083,3068.301169,2723.1580639875083,345.14310501249156,345.14310501249156,0.11248671039843794
2023-10-01,Tuned Random Forest,note_1,RM1,1,3029.932712,2708.848706372504,3029.932712,2708.848706372504,321.084005627496,321.084005627496,0.10597067200728517
2023-11-01,Tuned Random Forest,note_1,RM1,1,3006.4198215,2718.3301012150027,3006.4198215,2718.3301012150027,288.0897202849974,288.0897202849974,0.09582484729004351
2023-12-01,Tuned Random Forest,note_1,RM1,1,3029.565142,2709.5644552175054,3029.565142,2709.5644552175054,320.00068678249454,320.00068678249454,0.10562594688795589
2024-01-01,Tuned Random Forest,note_1,RM1,1,3127.3013885,2761.879959510011,3127.3013885,2761.879959510011,365.4214289899892,365.4214289899892,0.11684880463832185
2024-02-01,Tuned Random Forest,note_1,RM1,1,3093.8765985,2730.5423150675038,3093.8765985,2730.5423150675038,363.33428343249625,363.33428343249625,0.11743657895361796
2024-03-01,Tuned Random Forest,note_1,RM1,1,3448.5535915,2755.6272695050093,3448.5535915,2755.6272695050093,692.9263219949908,692.9263219949908,0.20093244997059537
2024-04-01,Tuned Random Forest,note_1,RM1,1,3469.021618,2798.5699524825054,3469.021618,2798.5699524825054,670.4516655174948,670.4516655174948,0.1932682293009264
2024-05-01,Tuned Random Forest,note_1,RM1,1,3375.5473775,2808.8515278125064,3375.5473775,2808.8515278125064,566.6958496874936,566.6958496874936,0.1678826531853332
2024-06-01,Tuned Random Forest,note_1,RM1,1,3313.687856,2803.567265470012,3313.687856,2803.567265470012,510.120590529988,510.120590529988,0.1539434650147651
2024-07-01,Tuned Random Forest,note_1,RM1,1,3232.286078,2782.709983185009,3232.286078,2782.709983185009,449.57609481499094,449.57609481499094,0.13908920311074982
2024-08-01,Tuned Random Forest,note_1,RM1,1,3183.07128,2756.8042052375094,3183.07128,2756.8042052375094,426.26707476249067,426.26707476249067,0.13391691145618664
2024-09-01,Tuned Random Forest,note_1,RM1,1,3158.28922,2721.1810575975082,3158.28922,2721.1810575975082,437.10816240249187,437.10816240249187,0.13840029584196595
2024-10-01,Tuned Random Forest,note_1,RM1,1,3127.9969355,2708.177361537503,3127.9969355,2708.177361537503,419.81957396249663,419.81957396249663,0.13421355027491097
2024-11-01,Tuned Random Forest,note_1,RM1,1,3109.9682245,2718.3301012150027,3109.9682245,2718.3301012150027,391.63812328499716,391.63812328499716,0.1259299436565665
2024-12-01,Tuned Random Forest,note_1,RM1,1,3155.541517,2732.6120068825066,3155.541517,2732.6120068825066,422.92951011749346,422.92951011749346,0.13402755369847774
2025-01-01,Tuned Random Forest,note_1,RM1,1,3211.267151,2732.9508731775063,3211.267151,2732.9508731775063,478.3162778224937,478.3162778224937,0.14894938830409807
2025-02-01,Tuned Random Forest,note_1,RM1,1,3330.2800305,2745.967923492508,3330.2800305,2745.967923492508,584.3121070074922,584.3121070074922,0.1754543466783978
2025-03-01,Tuned Random Forest,note_1,RM1,1,3523.4432705,2752.183617700006,3523.4432705,2752.183617700006,771.259652799994,771.259652799994,0.2188937336546211
2025-04-01,Tuned Random Forest,note_1,RM1,1,3509.8866375,2791.3467018775077,3509.8866375,2791.3467018775077,718.5399356224921,718.5399356224921,0.20471884417734051
2025-05-01,Tuned Random Forest,note_1,RM1,1,3438.3736465,2809.392527812506,3438.3736465,2809.392527812506,628.981118687494,628.981118687494,0.1829298335065325
2025-06-01,Tuned Random Forest,note_1,RM1,1,3383.6197155,2789.259954060007,3383.6197155,2789.259954060007,594.3597614399928,594.3597614399928,0.17565796732927588
2025-07-01,Tuned Random Forest,note_1,RM1,1,3318.2309045,2782.1813192425093,3318.2309045,2782.1813192425093,536.0495852574909,536.0495852574909,0.16154680029365354
2025-08-01,Tuned Random Forest,note_1,RM1,1,3261.222365,2767.691994080008,3261.222365,2767.691994080008,493.53037091999204,493.53037091999204,0.1513329407453613
2025-09-01,Tuned Random Forest,note_1,RM1,1,3233.2349375,2724.629725542506,3233.2349375,2724.629725542506,508.6052119574938,508.6052119574938,0.1573053680877138
2025-10-01,Tuned Random Forest,note_1,RM1,1,3217.2711135,2707.733347817504,3217.2711135,2707.733347817504,509.5377656824958,509.5377656824958,0.15837576247286808
2025-11-01,Tuned Random Forest,note_1,RM1,1,3201.43262,2718.3301012150027,3201.43262,2718.3301012150027,483.1025187849973,483.1025187849973,0.15090197924734
2025-12-01,Tuned Random Forest,note_1,RM1,1,3245.5476715,2709.5644552175054,3245.5476715,2709.5644552175054,535.9832162824946,535.9832162824946,0.16514415147529735
2026-01-01,Tuned Random Forest,note_1,RM1,1,3423.6235415,2732.1759144075068,3423.6235415,2732.1759144075068,691.4476270924933,691.4476270924933,0.2019636851747864
2026-02-01,Tuned Random Forest,note_1,RM1,1,3564.366069,2728.3319889650065,3564.366069,2728.3319889650065,836.0340800349936,836.0340800349936,0.23455337186215192
2021-02-01,Tuned Random Forest,note_5,RM5,5,2732.4145775,2683.892998468763,546.4829155,536.7785996937525,48.52157903123725,48.52157903123725,0.017757766127727097
2021-03-01,Tuned Random Forest,note_5,RM5,5,2691.967875,2687.1354797187646,538.3935749999999,537.4270959437529,4.832395281235222,4.832395281235222,0.0017951162516139693
2021-04-01,Tuned Random Forest,note_5,RM5,5,2898.37506,2706.5471484687628,579.6750119999999,541.3094296937526,191.82791153123708,191.82791153123708,0.06618464055208821
2021-05-01,Tuned Random Forest,note_5,RM5,5,2894.997075,2716.7220520937567,578.999415,543.3444104187513,178.27502290624352,178.27502290624352,0.06158038101169532
2021-06-01,Tuned Random Forest,note_5,RM5,5,2848.26866,2704.0127474062588,569.653732,540.8025494812517,144.2559125937414,144.2559125937414,0.050646877037835825
2021-07-01,Tuned Random Forest,note_5,RM5,5,2808.536295,2665.6913529375115,561.707259,533.1382705875023,142.84494206248837,142.84494206248837,0.050860992010960775
2021-08-01,Tuned Random Forest,note_5,RM5,5,2776.11333,2636.454968656257,555.222666,527.2909937312513,139.6583613437433,139.6583613437433,0.050307154190907366
2021-09-01,Tuned Random Forest,note_5,RM5,5,2748.2739975,2618.9141972812545,549.6547995,523.7828394562509,129.35980021874548,129.35980021874548,0.0470694699059916
2021-10-01,Tuned Random Forest,note_5,RM5,5,2734.5997,2601.07547781251,546.91994,520.215095562502,133.52422218749007,133.52422218749007,0.04882770307752541
2021-11-01,Tuned Random Forest,note_5,RM5,5,2727.0057325,2602.3263725312613,545.4011465,520.4652745062523,124.67935996873848,124.67935996873848,0.04572024124585829
2021-12-01,Tuned Random Forest,note_5,RM5,5,2821.61233,2598.2262087187582,564.322466,519.6452417437516,223.38612128124169,223.38612128124169,0.07916967150524243
2022-01-01,Tuned Random Forest,note_5,RM5,5,2997.88893,2702.2275685937693,599.5777860000001,540.4455137187539,295.66136140623075,295.66136140623075,0.09862318728607158
2022-02-01,Tuned Random Forest,note_5,RM5,5,2967.83837,2685.9480261875146,593.567674,537.189605237503,281.8903438124853,281.8903438124853,0.0949817034047192
2022-03-01,Tuned Random Forest,note_5,RM5,5,3003.223285,2687.8846103125165,600.644657,537.5769220625033,315.3386746874835,315.3386746874835,0.10500007650529504
2022-04-01,Tuned Random Forest,note_5,RM5,5,3184.461155,2708.273543625013,636.892231,541.6547087250026,476.1876113749868,476.1876113749868,0.14953475272490388
2022-05-01,Tuned Random Forest,note_5,RM5,5,3179.3609325,2718.614302093757,635.8721865,543.7228604187515,460.7466304062432,460.7466304062432,0.14491800087760032
2022-06-01,Tuned Random Forest,note_5,RM5,5,3123.77415,2706.655701562511,624.7548300000001,541.3311403125022,417.1184484374894,417.1184484374894,0.13353028369144082
2022-07-01,Tuned Random Forest,note_5,RM5,5,3058.8396225,2671.225021500007,611.7679245,534.2450043000015,387.61460099999294,387.61460099999294,0.12671949132239702
2022-08-01,Tuned Random Forest,note_5,RM5,5,2991.1551975,2636.581659843756,598.2310395000001,527.3163319687512,354.5735376562443,354.5735376562443,0.11854066882005854
2022-09-01,Tuned Random Forest,note_5,RM5,5,2944.0221075,2618.0311005625067,588.8044215,523.6062201125013,325.99100693749324,325.99100693749324,0.11072980943554048
2022-10-01,Tuned Random Forest,note_5,RM5,5,2915.8404125,2606.020927156261,583.1680825000001,521.2041854312522,309.81948534373896,309.81948534373896,0.10625392391694857
2022-11-01,Tuned Random Forest,note_5,RM5,5,2881.195025,2616.8335025000097,576.239005,523.3667005000019,264.3615224999903,264.3615224999903,0.09175412292681934
2022-12-01,Tuned Random Forest,note_5,RM5,5,3049.7045,2608.590322468758,609.9408999999999,521.7180644937516,441.1141775312417,441.1141775312417,0.1446416128287976
2023-01-01,Tuned Random Forest,note_5,RM5,5,3162.0804175,2704.2248435937613,632.4160835,540.8449687187523,457.85557390623853,457.85557390623853,0.14479567672356283
2023-02-01,Tuned Random Forest,note_5,RM5,5,3095.407685,2689.657588500016,619.081537,537.9315177000033,405.750096499984,405.750096499984,0.13108131069978396
2023-03-01,Tuned Random Forest,note_5,RM5,5,3327.856805,2695.4167025625184,665.571361,539.0833405125037,632.4401024374815,632.4401024374815,0.19004426557274345
2023-04-01,Tuned Random Forest,note_5,RM5,5,3437.0215875,2713.8875983125095,687.4043174999999,542.7775196625018,723.1339891874904,723.1339891874904,0.21039553310268247
2023-05-01,Tuned Random Forest,note_5,RM5,5,3357.11783,2710.630337250012,671.423566,542.1260674500024,646.4874927499882,646.4874927499882,0.1925721781263746
2023-06-01,Tuned Random Forest,note_5,RM5,5,3249.0655975,2703.9512289062595,649.8131195,540.7902457812519,545.1143685937404,545.1143685937404,0.1677757349722886
2023-07-01,Tuned Random Forest,note_5,RM5,5,3128.4024525,2663.9576705937584,625.6804905,532.7915341187517,464.4447819062416,464.4447819062416,0.14846068846899474
2023-08-01,Tuned Random Forest,note_5,RM5,5,3004.6177125,2636.8400243437586,600.9235424999999,527.3680048687518,367.7776881562413,367.7776881562413,0.12240415365528513
2023-09-01,Tuned Random Forest,note_5,RM5,5,2952.8209825,2615.3798452812566,590.5641965,523.0759690562513,337.4411372187433,337.4411372187433,0.11427754652876025
2023-10-01,Tuned Random Forest,note_5,RM5,5,2918.20541,2602.964340625008,583.641082,520.5928681250016,315.2410693749921,315.2410693749921,0.10802566135157432
2023-11-01,Tuned Random Forest,note_5,RM5,5,2889.9601575,2601.1177738437605,577.9920315,520.2235547687521,288.8423836562397,288.8423836562397,0.09994683937307522
2023-12-01,Tuned Random Forest,note_5,RM5,5,2966.715245,2598.2262087187582,593.343049,519.6452417437516,368.4890362812416,368.4890362812416,0.1242077536434548
2024-01-01,Tuned Random Forest,note_5,RM5,5,3196.58787,2701.8218185937685,639.3175739999999,540.3643637187537,494.7660514062313,494.7660514062313,0.15477943092058075
